	accountNumber	customerId	creditLimit	availableMoney	transactionDateTime	transactionAmount	merchantName	acqCountry	merchantCountryCode	posEntryMode	posConditionCode	merchantCategoryCode	currentExpDate	accountOpenDate	dateOfLastAddressChange	cardCVV	enteredCVV	cardLast4Digits	transactionType	isFraud	echoBuffer	currentBalance	merchantCity	merchantState	merchantZip	cardPresent	posOnPremises	recurringAuthInd	expirationDateKeyInMatch	currentBalanceDiff
60428	184186341	184186341	2500.0	1028.39	2016-02-01 22:18:44	741.66	Regal Cinemas #05791	US	US	09	08	entertainment	12/2030	2013-09-18	2013-09-18	821	821	9415	REVERSAL	0.0		1471.61				1.0			0.0	741.6599999999999
60444	546587243	546587243	10000.0	9450.82	2016-07-11 05:11:13	149.73	Fresh Online Services	US	US	05	01	online_gifts	03/2020	2014-12-01	2014-12-01	905	905	3072	REVERSAL	0.0		549.18				0.0			0.0	149.72999999999996
60446	546587243	546587243	10000.0	9942.67	2016-08-05 13:02:10	57.33	Boston Bistro	US	US	05	01	food	10/2020	2014-12-01	2014-12-01	905	905	3072	REVERSAL	0.0		57.33				1.0			0.0	57.33
60478	101548993	101548993	7500.0	7434.78	2016-03-28 14:22:20	58.7	Mobil Gas #727104	US	US	09	01	fuel	03/2020	2013-03-29	2013-03-29	203	203	6317	PURCHASE	0.0		65.22				1.0			0.0	65.22
60479	101548993	101548993	7500.0	7441.3	2016-04-23 23:37:33	64.12	Mobil Gas #727104	US	US	09	01	fuel	03/2020	2013-03-29	2013-03-29	203	203	6317	PURCHASE	0.0		58.7				1.0			0.0	58.7
60480	101548993	101548993	7500.0	7443.34	2016-05-21 10:18:40	57.9	Mobil Gas #727104	US	US	09	01	fuel	03/2020	2013-03-29	2013-03-29	203	203	6317	PURCHASE	0.0		56.66				1.0			0.0	56.66
60488	103034020	103034020	5000.0	4951.31	2016-07-29 19:10:14	49.0	Texas Gas #143387	US	US	02	01	fuel	03/2024	2015-09-28	2015-09-28	577	577	5605	PURCHASE	0.0		48.69				1.0			0.0	48.69
60489	103034020	103034020	5000.0	4951.31	2016-08-25 17:01:29	48.69	Texas Gas #143387	US	US	02	01	fuel	03/2024	2015-09-28	2015-09-28	577	577	5605	PURCHASE	0.0		48.69				1.0			0.0	48.69
60530	765970390	765970390	2500.0	583.9	2016-06-21 15:06:33	93.3	Icelandic Airlines	US	US	02	01	airline	01/2027	2012-02-04	2012-02-04	973	973	1856	REVERSAL	0.0		1916.1				0.0			0.0	93.29999999999995
60561	325570127	325570127	2500.0	2234.99	2016-07-15 18:38:26	138.64	EZ Putt Putt #982199	US	US	02	08	entertainment	03/2024	2014-12-23	2014-12-23	375	375	7777	REVERSAL	0.0		265.01				1.0			0.0	138.64
60570	883947897	883947897	10000.0	9980.95	2016-03-04 05:50:51	19.05	Starbucks #465580	US	US	80	01	fastfood	01/2024	2013-09-25	2013-09-25	160	160	6291	REVERSAL	0.0		19.05				1.0			0.0	19.05
60642	372992189	372992189	2500.0	2278.09	2016-08-24 11:17:35	209.41	Lyft	US	US		01	rideshare	02/2029	2012-07-24	2012-07-24	776	776	7701	PURCHASE	0.0		221.91				0.0			0.0	221.91
60677	681830908	681830908	15000.0	6116.95	2016-01-28 15:54:47	15.28	Best Fries	US	US	09	01	food	07/2021	2007-03-14	2016-01-05	691	691	9707	REVERSAL	1.0		8883.05				1.0			0.0	15.279999999998836
60682	681830908	681830908	15000.0	9113.77	2016-04-21 14:20:48	357.08	South Steakhouse #335249	US	US	02	01	food	07/2021	2007-03-14	2016-03-20	691	691	9707	REVERSAL	0.0		5886.23				1.0			0.0	357.0799999999999
60686	681830908	681830908	15000.0	8429.47	2016-06-18 14:41:17	877.12	South Steakhouse #157238	US	US	05	01	food	03/2023	2007-03-14	2016-03-20	691	691	9707	REVERSAL	0.0		6570.53				1.0			0.0	877.1199999999999
60690	681830908	681830908	15000.0	14970.18	2016-08-01 09:58:15	28.7	Mobile eCards	US	US	02	01	online_gifts	10/2025	2007-03-14	2016-03-20	691	691	9707	REVERSAL	0.0		29.82				0.0			0.0	28.7
60692	681830908	681830908	15000.0	14595.9	2016-09-02 14:45:13	70.08	Mobile eCards	US	US	05	01	online_gifts	01/2028	2007-03-14	2016-03-20	691	691	9707	REVERSAL	0.0		404.1				0.0			0.0	70.08000000000004
60693	681830908	681830908	15000.0	7930.04	2016-09-25 21:11:41	2.82	Blue Mountain eCards	US	US	09	01	online_gifts	07/2018	2007-03-14	2016-03-20	691	691	9707	REVERSAL	0.0		7069.96				0.0			0.0	2.819999999999709
60696	681830908	681830908	15000.0	11074.57	2016-10-14 01:27:13	119.93	South Steakhouse #253522	US	US	05	01	food	01/2025	2007-03-14	2016-03-20	691	691	9707	REVERSAL	0.0		3925.43				1.0			0.0	119.92999999999984
60700	681830908	681830908	15000.0	12329.16	2016-12-18 03:44:31	150.62	34th Bistro	US	US	05	01	food	01/2022	2007-03-14	2016-03-20	691	691	9707	REVERSAL	0.0		2670.84				0.0			0.0	150.62000000000035
60728	409678394	409678394	250.0	33.63	2016-04-10 20:50:08	2.47	AMC #128743	US	US	02	01	entertainment	06/2025	2012-03-22	2012-03-22	280	280	665	REVERSAL	0.0		216.37				1.0			0.0	2.469999999999999
60757	833233247	833233247	10000.0	8236.2	2016-02-28 10:19:44	150.04	Renaissance Hotel #81852	US	US	05	01	hotels	10/2028	2015-02-25	2015-02-25	980	980	3163	REVERSAL	0.0		1763.8				1.0			0.0	150.03999999999996
60765	833233247	833233247	10000.0	9138.94	2016-06-21 06:45:10	107.87	South Sandwitch Bar	US	US	05	01	food	09/2031	2015-02-25	2015-02-25	980	980	3163	REVERSAL	0.0		861.06				1.0			0.0	107.86999999999989
60776	165633466	165633466	7500.0	6754.36	2016-10-16 17:01:39	52.99	In-N-Out #219480	US	US	90	01	fastfood	09/2031	2015-05-08	2015-05-08	767	767	6303	REVERSAL	0.0		745.64				1.0			0.0	52.99000000000001
60777	165633466	165633466	7500.0	4754.12	2016-12-04 04:51:16	322.65	walmart.com	US	US	05	01	online_retail	11/2029	2015-05-08	2015-05-08	767	767	6303	REVERSAL	0.0		2745.88				0.0			0.0	322.6500000000001
60787	543892386	543892386	15000.0	14705.51	2016-09-12 19:32:38	294.49	Popeyes #687333	US	US	09	01	fastfood	04/2019	2013-02-02	2013-02-02	567	567	4129	REVERSAL	0.0		294.49				1.0			0.0	294.49
60793	600933757	600933757	15000.0	11329.36	2016-10-15 11:12:46	98.73	EZ Putt Putt #503815	US	US	05	08	entertainment	11/2030	2012-06-18	2012-06-18	904	904	5474	REVERSAL	0.0		3670.64				1.0			0.0	98.73000000000002
60794	600933757	600933757	15000.0	11381.5	2016-10-19 20:41:20	46.59	Regal Cinemas #729464	US	US	05	01	entertainment	08/2028	2012-06-18	2012-06-18	904	904	5474	REVERSAL	0.0		3618.5				1.0			0.0	46.590000000000146
60885	369244820	369244820	10000.0	5028.79	2016-01-15 10:10:53	120.52	Lyft	US	US	09	01	rideshare	10/2027	2015-06-03	2015-06-03	637	637	8338	REVERSAL	0.0		4971.21				0.0			0.0	120.52000000000044
60887	369244820	369244820	10000.0	8690.13	2016-01-27 21:20:47	90.74	Best Deli #109276	US	US	05	08	food	10/2022	2015-06-03	2015-06-03	637	637	8338	REVERSAL	0.0		1309.87				1.0			0.0	90.73999999999978
60890	369244820	369244820	10000.0	5553.14	2016-02-09 22:12:39	343.69	1st Sandwitch Bar #801388	US	US	02	08	food	05/2030	2015-06-03	2015-06-03	637	637	8338	REVERSAL	0.0		4446.86				1.0			0.0	343.6899999999996
60911	369244820	369244820	10000.0	9747.73	2016-09-04 23:32:58	55.63	Uber	US	US	02	01	rideshare	10/2021	2015-06-03	2015-06-03	637	637	8338	REVERSAL	0.0		252.27				0.0			0.0	55.630000000000024
60912	369244820	369244820	10000.0	5422.5	2016-09-11 13:17:00	105.55	Boston Cafe #465229	US	US	02	08	food	03/2028	2015-06-03	2015-06-03	637	637	8338	REVERSAL	0.0		4577.5				1.0			0.0	105.55000000000018
60914	369244820	369244820	10000.0	2089.44	2016-09-23 18:09:24	16.5	34th Pub	US	US	09	01	food	01/2024	2015-06-03	2016-09-17	949	949	888	REVERSAL	0.0		7910.56				1.0			0.0	16.5
60939	547500448	547500448	50000.0	49713.6	2016-12-09 08:01:29	263.66	AMC #724446	US	US	09	01	entertainment	07/2024	2015-05-30	2015-05-30	257	257	7808	REVERSAL	0.0		286.4				1.0			0.0	263.65999999999997
60986	351357592	351357592	2500.0	867.49	2016-12-12 03:49:58	184.75	Lyft	US	US	05	08	rideshare	12/2027	2013-12-09	2016-09-28	964	964	5206	REVERSAL	0.0		1632.51				0.0			0.0	184.75
60998	538014490	538014490	7500.0	4520.21	2016-04-03 03:07:50	110.6	NYSC #515886	US	US	05	01	health	03/2027	2015-09-01	2015-09-01	165	165	7821	REVERSAL	0.0		2979.79				0.0			0.0	110.59999999999991
60999	538014490	538014490	7500.0	3645.45	2016-06-13 11:33:14	379.07	Golds Gym #960658	US	US	02	01	health	02/2023	2015-09-01	2015-09-01	165	165	7821	REVERSAL	0.0		3854.55				0.0			0.0	379.07000000000016
61008	967432035	967432035	2500.0	2018.31	2016-03-23 18:41:50	202.12	34th BBQ #436606	US	US	05	01	food	11/2029	2015-12-13	2015-12-13	998	998	6191	REVERSAL	0.0		481.69				1.0			0.0	202.12
61027	669599849	669599849	500.0	464.94	2016-09-19 06:45:39	43.39	Sunoco Gas #247190	US	US	05	01	fuel	10/2021	2014-03-16	2014-03-16	619	619	7087	PURCHASE	0.0		35.06				1.0			0.0	35.06
61028	669599849	669599849	500.0	464.94	2016-10-18 22:04:56	41.41	Sunoco Gas #247190	US	US	05	01	fuel	10/2021	2014-03-16	2014-03-16	619	619	7087	PURCHASE	0.0		35.06				1.0			0.0	35.06
61030	669599849	669599849	500.0	464.94	2016-12-27 16:30:27	35.06	Sunoco Gas #247190	US	US	05	01	fuel	10/2021	2014-03-16	2014-03-16	619	619	7087	PURCHASE	0.0		35.06				1.0			0.0	35.06
61039	687900697	687900697	2500.0	2066.25	2016-09-17 11:24:41	94.57	Lyft	US	US	02	01	rideshare	02/2025	2013-11-08	2013-11-08	109	109	6899	REVERSAL	0.0		433.75				0.0			0.0	94.57
61063	677764362	677764362	20000.0	18354.93	2016-01-21 01:36:00	93.6	Ray's Fries #312615	US	US	02	01	food	01/2027	2012-02-26	2012-02-26	791	791	9280	REVERSAL	0.0		1645.07				1.0			0.0	93.59999999999991
61064	677764362	677764362	20000.0	14406.36	2016-04-01 09:25:57	150.84	AMC #552863	US	US	05	01	entertainment	04/2028	2012-02-26	2012-02-26	957	957	286	REVERSAL	0.0		5593.64				1.0			0.0	150.84000000000015
61066	677764362	677764362	20000.0	4488.23	2016-07-23 17:24:17	523.53	South Restaurant	US	US	09	01	food	10/2029	2012-02-26	2012-02-26	791	791	9280	REVERSAL	0.0		15511.77				1.0			0.0	523.5300000000007
61068	677764362	677764362	20000.0	12649.0	2016-11-27 20:42:17	10.62	Ray's Fries #153092	US	US	02	01	food	06/2025	2012-02-26	2016-08-18	116	116	8070	REVERSAL	0.0		7351.0				1.0			0.0	10.61999999999989
61114	115548402	115548402	5000.0	3263.62	2016-04-08 16:29:39	276.52	Dunkin' Donuts #232976	US	US	02	08	fastfood	05/2029	2013-05-05	2013-05-05	925	925	731	REVERSAL	0.0		1736.38				1.0			0.0	276.5200000000002
61115	115548402	115548402	5000.0	3181.27	2016-04-10 23:28:42	101.95	Tim Hortons #549244	US	US	02	01	fastfood	12/2026	2013-05-05	2013-05-05	925	925	731	REVERSAL	0.0		1818.73				1.0			0.0	101.95000000000005
61121	115548402	115548402	5000.0	1105.39	2016-04-26 20:33:01	25.58	Quizno's #353204	US	US	05	01	fastfood	01/2031	2013-05-05	2013-05-05	925	925	731	REVERSAL	0.0		3894.61				1.0			0.0	25.579999999999927
61131	115548402	115548402	5000.0	635.05	2016-06-16 08:06:35	333.48	Hardee's #186774	US	US	09	01	fastfood	01/2026	2013-05-05	2016-05-13	925	925	731	REVERSAL	0.0		4364.95				1.0			0.0	333.48
61134	115548402	115548402	5000.0	1280.47	2016-06-19 07:43:31	456.18	AMC #724446	US	US	09	01	entertainment	07/2020	2013-05-05	2016-05-13	925	925	731	REVERSAL	0.0		3719.53				1.0			0.0	456.1800000000003
61139	115548402	115548402	5000.0	1581.31	2016-07-22 03:39:35	114.55	AMC #692956	US	US	05	08	entertainment	08/2018	2013-05-05	2016-05-13	925	925	731	REVERSAL	0.0		3418.69				0.0			0.0	114.55000000000018
61153	115548402	115548402	5000.0	305.72	2016-10-06 00:24:14	17.26	Subway #832793	US	US	05	01	fastfood	11/2030	2013-05-05	2016-08-27	925	925	731	REVERSAL	0.0		4694.28				1.0			0.0	17.25999999999931
61178	872874789	872874789	7500.0	6753.5	2016-03-05 18:30:35	77.99	sears.com	US	US	02	01	online_retail	09/2027	2012-10-24	2012-10-24	748	748	2487	REVERSAL	0.0		746.5				0.0			0.0	77.99000000000001
61179	872874789	872874789	7500.0	5466.13	2016-03-13 01:23:16	232.43	South Steakhouse #879581	US	US	02	01	food	05/2026	2012-10-24	2012-10-24	748	748	2487	REVERSAL	0.0		2033.87				1.0			0.0	232.42999999999984
61226	879179769	879179769	15000.0	9990.69	2016-02-16 08:23:38	206.74	walmart.com	US	US	09	01	online_retail	05/2022	2013-08-18	2013-08-18	517	517	8019	REVERSAL	0.0		5009.31				0.0			0.0	206.7400000000007
61232	879179769	879179769	15000.0	2606.0	2016-06-11 17:03:35	53.38	sears.com	CAN	CAN	09	01	online_retail	05/2031	2013-08-18	2013-08-18	517	517	8019	REVERSAL	0.0		12394.0				0.0			0.0	53.3799999999992
61250	461911559	461911559	7500.0	1159.54	2016-09-28 13:02:14	175.83	NY News	US	US	05	01	subscriptions	08/2022	2015-06-24	2015-06-24	656	656	4779	REVERSAL	0.0		6340.46				1.0			0.0	175.82999999999993
61274	339981858	339981858	2500.0	2302.53	2016-05-26 18:59:42	39.94	Franks Cafe	US	US	02	01	food	11/2022	2015-08-02	2015-08-02	886	886	4769	REVERSAL	0.0		197.47				1.0			0.0	39.94
61300	157008066	157008066	250.0	21.85	2016-01-14 01:18:03	37.06	Uber	US	US	05	08	rideshare	11/2025	2015-03-12	2015-03-12	649	649	9767	REVERSAL	0.0		228.15				0.0			0.0	37.06
61306	157008066	157008066	250.0	160.27	2016-01-22 07:39:38	264.97	Lyft	US	US	09	08	rideshare	08/2026	2015-03-12	2015-03-12	649	649	9767	PURCHASE	0.0		89.73				0.0			0.0	89.73
61307	157008066	157008066	250.0	198.21	2016-01-22 08:12:09	132.32	Uber	US	US	09	01	rideshare	02/2026	2015-03-12	2015-03-12	649	649	9767	REVERSAL	0.0		51.79				0.0			0.0	51.79
61335	157008066	157008066	250.0	194.42	2016-03-24 05:51:58	34.02	Uber	US	US	05	01	rideshare	06/2018	2015-03-12	2015-03-12	649	649	9767	REVERSAL	0.0		55.58				0.0			0.0	34.019999999999996
61345	157008066	157008066	250.0	227.98	2016-04-08 12:13:56	321.44	Uber	US	US	09	01	rideshare	01/2021	2015-03-12	2015-03-12	649	649	9767	PURCHASE	0.0		22.02				0.0			0.0	22.02
61490	315970270	315970270	2500.0	869.0	2016-01-21 21:00:42	138.48	EZ Putt Putt #503815	US	US	05	08	entertainment	12/2025	2015-11-05	2015-11-05	274	274	1518	REVERSAL	0.0		1631.0				1.0			0.0	138.48000000000002
61513	315970270	315970270	2500.0	1950.62	2016-07-13 16:46:23	186.5	Regal Cinemas #276341	US	US	05	01	entertainment	05/2031	2015-11-05	2016-06-16	274	274	1518	REVERSAL	0.0		549.38				1.0			0.0	186.5
61522	315970270	315970270	2500.0	1226.76	2016-09-23 00:00:35	2.45	EZ Putt Putt #551896	US	US		01	entertainment	04/2029	2015-11-05	2016-06-16	274	274	1518	REVERSAL	0.0		1273.24				1.0			0.0	2.4500000000000455
61541	950026328	950026328	5000.0	1863.76	2016-12-22 21:19:15	54.84	Lyft	US	US	05	01	rideshare	02/2029	2012-02-27	2012-02-27	911	911	5141	REVERSAL	0.0		3136.24				0.0			0.0	54.83999999999969
61588	752830775	752830775	250.0	106.98	2016-12-19 18:29:16	43.16	alibaba.com	US	US	09	01	online_retail	04/2031	2015-04-16	2015-04-16	748	748	5734	REVERSAL	0.0		143.02				0.0			0.0	43.16000000000001
61601	903928526	903928526	2500.0	2027.05	2016-01-20 04:00:53	61.98	Rodeway Inn #624300	US	US	09	01	hotels	08/2020	2014-12-07	2014-12-07	408	408	5720	REVERSAL	0.0		472.95				1.0			0.0	61.97999999999996
61623	318001076	318001076	50000.0	41994.24	2016-01-02 20:54:34	71.73	apple.com	US	US	09	01	online_retail	03/2021	2015-12-11	2015-12-11	633	633	1789	REVERSAL	0.0		8005.76				0.0			0.0	71.73000000000047
61627	318001076	318001076	50000.0	7098.03	2016-01-11 07:18:45	19.27	walmart.com	US	US	09	01	online_retail	02/2031	2015-12-11	2015-12-11	633	633	1789	REVERSAL	0.0		42901.97				0.0			0.0	19.270000000004075
61628	318001076	318001076	50000.0	6417.96	2016-01-11 09:46:04	72.86	gap.com	US	US	09	01	online_retail	09/2026	2015-12-11	2015-12-11	633	633	1789	REVERSAL	0.0		43582.04				0.0			0.0	72.86000000000058
61640	318001076	318001076	50000.0	17663.62	2016-01-27 13:48:08	105.01	alibaba.com	US	US	05	01	online_retail	08/2031	2015-12-11	2016-01-20	633	633	1789	REVERSAL	0.0		32336.38				0.0			0.0	105.01000000000204
61644	318001076	318001076	50000.0	3178.51	2016-01-31 04:44:29	39.6	amazon.com	US	US	05	01	online_retail	09/2028	2015-12-11	2016-01-20	633	633	1789	REVERSAL	0.0		46821.49				0.0			0.0	39.599999999998545
61646	318001076	318001076	50000.0	28064.92	2016-01-31 20:04:51	9.05	gap.com	US	US	02	01	online_retail	11/2020	2015-12-11	2016-01-20	633	633	1789	REVERSAL	0.0		21935.08				0.0			0.0	9.05000000000291
61653	318001076	318001076	50000.0	30624.64	2016-02-06 14:30:50	190.2	walmart.com	US	US	09	01	online_retail	02/2031	2015-12-11	2016-01-20	633	633	1789	REVERSAL	0.0		19375.36				0.0			0.0	190.20000000000073
61655	318001076	318001076	50000.0	29900.05	2016-02-07 00:56:45	68.27	gap.com	US	US	05	01	online_retail	04/2030	2015-12-11	2016-01-20	633	633	1789	REVERSAL	0.0		20099.95				0.0			0.0	68.27000000000044
61656	318001076	318001076	50000.0	26562.27	2016-02-08 06:08:50	90.77	cheapfast.com	US	US	09	08	online_retail	01/2032	2015-12-11	2016-01-20	633	633	1789	REVERSAL	0.0		23437.73				0.0			0.0	90.77000000000044
61659	318001076	318001076	50000.0	20168.73	2016-02-09 19:26:42	648.85	discount.com	US	US	05	01	online_retail	10/2028	2015-12-11	2016-01-20	633	633	1789	REVERSAL	0.0		29831.27				0.0			0.0	648.8500000000022
61664	318001076	318001076	50000.0	23182.0	2016-02-15 08:14:32	561.44	sears.com	US	US	09	01	online_retail	04/2031	2015-12-11	2016-02-15	633	633	1789	REVERSAL	0.0		26818.0				0.0			0.0	561.4399999999987
61668	318001076	318001076	50000.0	17498.49	2016-02-17 00:31:50	576.87	ebay.com	US	US	05	01	online_retail	02/2020	2015-12-11	2016-02-15	633	633	1789	REVERSAL	0.0		32501.51				0.0			0.0	576.869999999999
61669	318001076	318001076	50000.0	14481.97	2016-02-18 10:02:41	117.58	sears.com	US	US	02	01	online_retail	03/2027	2015-12-11	2016-02-15	633	633	1789	REVERSAL	0.0		35518.03				0.0			0.0	117.58000000000175
61670	318001076	318001076	50000.0	4139.81	2016-02-21 04:27:52	83.98	gap.com	US	US	09	08	online_retail	05/2020	2015-12-11	2016-02-15	633	633	1789	REVERSAL	0.0		45860.19				0.0			0.0	83.9800000000032
61677	318001076	318001076	50000.0	22745.61	2016-02-28 17:19:05	193.42	apple.com	US	US	09	01	online_retail	06/2030	2015-12-11	2016-02-15	633	633	1789	REVERSAL	0.0		27254.39				0.0			0.0	193.41999999999825
61680	318001076	318001076	50000.0	40131.25	2016-03-03 23:53:07	52.85	gap.com	US	US	05	08	online_retail	11/2025	2015-12-11	2016-02-15	633	633	1789	REVERSAL	0.0		9868.75				0.0			0.0	52.850000000000364
61683	318001076	318001076	50000.0	37464.56	2016-03-05 00:05:27	195.53	sears.com	US	US	09	01	online_retail	10/2025	2015-12-11	2016-02-15	633	633	1789	REVERSAL	0.0		12535.44				0.0			0.0	195.53000000000065
61688	318001076	318001076	50000.0	13010.47	2016-03-12 05:57:07	52.76	amazon.com	US	US	05	01	online_retail	11/2031	2015-12-11	2016-03-07	633	633	1789	REVERSAL	0.0		36989.53				0.0			0.0	52.76000000000204
61690	318001076	318001076	50000.0	6873.67	2016-03-13 21:21:09	50.39	Cinnabon #01729	US	US	02	01	fastfood	06/2020	2015-12-11	2016-03-07	633	633	1789	REVERSAL	0.0		43126.33				1.0			0.0	50.38999999999942
61691	318001076	318001076	50000.0	5553.3	2016-03-14 07:22:55	12.02	target.com	US	US	02	01	online_retail	09/2025	2015-12-11	2016-03-07	633	633	1789	REVERSAL	1.0		44446.7				0.0			0.0	12.019999999996799
61692	318001076	318001076	50000.0	2896.94	2016-03-15 02:49:57	150.43	oldnavy.com	US	US	09	01	online_retail	08/2030	2015-12-11	2016-03-07	633	633	1789	REVERSAL	0.0		47103.06				0.0			0.0	150.4300000000003
61695	318001076	318001076	50000.0	35129.08	2016-03-18 09:58:35	72.31	staples.com	US	US	05	01	online_retail	04/2031	2015-12-11	2016-03-07	633	633	1789	REVERSAL	0.0		14870.92				0.0			0.0	72.30999999999949
61696	318001076	318001076	50000.0	15127.25	2016-03-23 21:28:48	57.79	apple.com	US	US	05	01	online_retail	11/2027	2015-12-11	2016-03-07	633	633	1789	REVERSAL	0.0		34872.75				0.0			0.0	57.79000000000087
61697	318001076	318001076	50000.0	4240.68	2016-03-26 06:08:21	171.06	amazon.com	US	US	05	08	online_retail	06/2028	2015-12-11	2016-03-24	633	633	1789	REVERSAL	0.0		45759.32				0.0			0.0	171.05999999999767
61699	318001076	318001076	50000.0	4764.92	2016-03-27 05:58:39	472.65	gap.com	US	US	05	08	online_retail	04/2022	2015-12-11	2016-03-24	633	633	1789	REVERSAL	0.0		45235.08				0.0			0.0	472.65000000000146
61702	318001076	318001076	50000.0	39717.17	2016-03-29 23:13:53	118.87	cheapfast.com	US	US	05	01	online_retail	05/2027	2015-12-11	2016-03-24	633	633	1789	REVERSAL	0.0		10282.83				0.0			0.0	118.8700000000008
61709	318001076	318001076	50000.0	39144.23	2016-04-15 02:55:52	170.2	discount.com	US	US	05	08	online_retail	08/2020	2015-12-11	2016-03-24	633	633	1789	REVERSAL	0.0		10855.77				0.0			0.0	170.20000000000073
61719	318001076	318001076	50000.0	22974.53	2016-04-26 22:35:36	52.98	target.com	US	US	09	08	online_retail	10/2019	2015-12-11	2016-04-25	633	633	1789	REVERSAL	1.0		27025.47				0.0			0.0	52.97999999999956
61720	318001076	318001076	50000.0	18352.57	2016-04-27 23:01:11	55.31	alibaba.com	US	US	05	01	online_retail	06/2024	2015-12-11	2016-04-25	633	633	1789	REVERSAL	0.0		31647.43				0.0			0.0	55.31000000000131
61723	318001076	318001076	50000.0	10396.97	2016-04-29 23:40:43	8.11	apple.com	US	US	05	01	online_retail	06/2019	2015-12-11	2016-04-25	633	633	1789	REVERSAL	0.0		39603.03				0.0			0.0	8.110000000000582
61728	318001076	318001076	50000.0	31404.28	2016-05-05 10:54:46	300.75	gap.com	US	US	05	01	online_retail	06/2022	2015-12-11	2016-04-25	633	633	1789	REVERSAL	0.0		18595.72				0.0			0.0	300.75
61735	318001076	318001076	50000.0	11308.67	2016-05-10 20:56:16	80.37	walmart.com	US	US	05	01	online_retail	06/2020	2015-12-11	2016-04-25	633	633	1789	REVERSAL	0.0		38691.33				0.0			0.0	80.37000000000262
61742	318001076	318001076	50000.0	39560.61	2016-05-13 13:23:39	197.27	target.com	US	US	02	08	online_retail	01/2023	2015-12-11	2016-04-25	633	633	1789	REVERSAL	0.0		10439.39				0.0			0.0	197.26999999999862
61746	318001076	318001076	50000.0	19320.97	2016-05-19 03:50:05	32.39	walmart.com	US	US	02	01	online_retail	04/2028	2015-12-11	2016-04-25	633	633	1789	REVERSAL	0.0		30679.03				0.0			0.0	32.38999999999942
61749	318001076	318001076	50000.0	5517.28	2016-05-23 14:57:21	6.47	cheapfast.com	US	US	05	01	online_retail	12/2025	2015-12-11	2016-04-25	633	633	1789	REVERSAL	0.0		44482.72				0.0			0.0	6.470000000001164
61751	318001076	318001076	50000.0	4183.12	2016-05-25 13:46:45	250.03	sears.com	US	US	05	08	online_retail	06/2027	2015-12-11	2016-04-25	633	633	1789	REVERSAL	0.0		45816.88				0.0			0.0	250.02999999999884
61754	318001076	318001076	50000.0	7345.43	2016-05-27 08:51:22	42.86	walmart.com	US	US	05	01	online_retail	11/2025	2015-12-11	2016-04-25	633	633	1789	REVERSAL	0.0		42654.57				0.0			0.0	42.86000000000058
